customer_id,customer_name,gender,birthDate,Region,email
471,MmyPha,True,1997-01-08,North,iiajq@example.com
472,RZgQtG,False,1985-04-20,West,AHpDj@example.com
473,HEnQbd,True,1996-12-25,North,GdeLV@example.com
474,UxgVRr,False,1981-10-12,West,IShrs@example.com
475,cxiDQu,False,1988-05-26,North,guRMT@example.com
476,bJiljo,True,1984-07-12,East,PFYql@example.com
477,TbGmpv,True,1984-08-01,West,QmiZb@example.com
478,CdohkU,False,1985-05-04,South,lKlTw@example.com
479,BGPPZO,False,1989-12-14,South,QhpYS@example.com
480,sCzVAu,True,1987-05-16,West,zwCZj@example.com
481,jqlUOd,False,1987-02-14,West,jAuDU@example.com
482,ZBNZYf,False,1997-01-20,North,unPsP@example.com
483,InQVcZ,True,1997-10-04,South,wsWmC@example.com
484,lSPsRR,True,1998-03-24,West,eKqRK@example.com
485,jEPKVb,True,1980-07-13,North,PEfVZ@example.com
486,KXDDjZ,True,1996-06-08,East,KBfQl@example.com
487,Tzqzem,True,1985-06-07,West,sKYQl@example.com
488,lBaVkg,False,1981-03-18,West,nRxwE@example.com
489,LVRqbE,True,1997-12-22,West,dZbxH@example.com
490,VOSSXt,False,1996-02-20,North,UyKds@example.com
491,Wufphi,True,1999-07-29,East,XonUb@example.com
492,XPXHjY,True,1987-03-19,South,FwNgu@example.com
493,KWOlEj,False,1994-02-15,East,IqKpm@example.com
494,pJgLXX,False,1999-07-05,East,PAvNY@example.com
495,uZYbFV,False,1984-04-25,East,ESYcN@example.com
496,YlDWhM,True,1983-03-05,East,EOddv@example.com
497,mZiUeK,True,1982-01-21,West,ikYOZ@example.com
498,HUxnmd,False,1992-04-23,South,RbWLr@example.com
499,nfauMY,True,1991-05-19,North,euKJP@example.com
500,TztCfy,True,1996-04-05,West,tySjq@example.com
501,SHJidR,True,1983-09-06,North,jwnen@example.com
502,pqXdit,False,1985-06-29,North,ksHex@example.com
503,MCUeEF,False,1993-08-03,North,enTdC@example.com
504,zbXiUi,False,1986-05-26,South,JeaZa@example.com
505,fkjKLL,True,1994-04-03,East,qpPDt@example.com
506,nomcDR,True,1999-05-05,East,diHzB@example.com
507,hswpIF,True,1988-01-24,East,YfJit@example.com
508,kbipeR,True,1983-10-06,South,jwROA@example.com
509,quzIeC,False,1989-06-24,West,QxGWU@example.com
510,jUtxny,False,1996-06-25,South,PgWWf@example.com
511,lndNIe,False,1983-06-30,West,JEifk@example.com
512,rCYECR,False,1997-02-01,South,iFrxI@example.com
513,QvBTyT,True,1999-02-26,West,ROXId@example.com
514,yeULAU,False,1986-09-25,North,mhXzP@example.com
515,PJGgNi,True,1983-06-05,West,cdZyR@example.com
516,ZYQgwZ,True,1983-12-10,South,INESe@example.com
517,wZGRnV,False,1990-05-26,West,IVDKB@example.com
518,Vduuqo,True,1986-05-09,South,NHohN@example.com
519,xTOGBv,False,1993-08-04,West,pGvtz@example.com
520,vhENWW,True,1987-06-22,East,zqzuz@example.com
521,DfoBrv,False,1990-07-11,South,OoJcR@example.com
522,tzFboh,True,1984-04-02,West,jeUMD@example.com
523,FKcUrm,True,1999-04-29,South,jqcbY@example.com
524,MVUbQp,False,1996-04-08,North,usBQJ@example.com
525,ozKfTg,False,1989-01-27,South,wASAJ@example.com
526,YxQovH,True,1996-08-24,North,clxjl@example.com
527,jkQMNT,False,1990-12-24,West,qLzDF@example.com
528,QAiqAh,True,1993-03-12,East,ctUgp@example.com
529,STbkRR,False,1999-11-06,South,VIVrj@example.com
530,mxVKoQ,False,1982-10-16,East,ulVui@example.com
531,AHgbtE,True,1992-09-07,South,FGnVJ@example.com
532,jTEsiU,True,1997-02-10,North,KUqWH@example.com
533,MJouiD,False,1997-04-19,North,VvaQt@example.com
534,YSHJnv,True,1991-06-06,North,RjOna@example.com
535,bONaVH,False,1994-03-29,West,KcNgJ@example.com
536,FanPpY,False,1995-08-15,North,dfiPd@example.com
537,Hwtsny,True,1988-08-22,South,BiMXL@example.com
538,JQufAI,False,1985-07-14,North,KooSn@example.com
539,RtHFpf,False,1980-10-09,North,NuUke@example.com
540,dZHSnK,False,1995-11-06,West,SkAby@example.com
541,UphNUP,True,1995-08-23,North,fbueK@example.com
542,PFIJLI,True,1983-04-26,South,dwtMw@example.com
543,ZnvubK,True,1990-03-20,West,NIAYN@example.com
544,DjLlBO,True,1985-09-14,East,LcahS@example.com
545,VIARRT,False,1992-12-20,South,njyUc@example.com
546,jfgnQN,True,1983-08-15,South,tXAlG@example.com
547,jJresM,False,1997-04-16,South,rLbwR@example.com
548,pOrnpS,False,1995-12-17,East,FoiCq@example.com
549,yTEXdU,True,1995-11-02,South,fdAaL@example.com
550,ATtpcS,True,1981-10-20,South,LqbUJ@example.com
551,hkvDVx,False,1984-03-26,West,aaduD@example.com
552,qLOzGj,False,1998-08-11,East,SNbCb@example.com
553,GaoNiN,False,1995-07-08,North,QyDuJ@example.com
554,zNeFGu,False,1991-12-16,East,uVmzn@example.com
555,Ytbkta,False,1988-08-01,North,YHyUx@example.com
556,qRjJGm,True,1996-06-17,South,TloMY@example.com
557,KrgtEi,True,1999-08-28,North,uniMw@example.com
558,QppLFr,True,1981-12-29,North,pcvTS@example.com
559,UZrUsj,False,1992-11-03,North,ZgGkv@example.com
560,XVulLg,True,1983-03-15,West,TxxXy@example.com
561,MEitHb,False,1984-09-12,North,rIgBm@example.com
562,TnBcZI,False,1995-09-05,North,LDXLO@example.com
563,HbJvtC,False,1983-10-11,South,sySPt@example.com
564,yhKGpI,True,1982-03-04,East,puyCx@example.com
565,IoFhRf,True,1995-08-14,East,VXTvk@example.com
566,Lgffkk,False,1989-05-07,South,rUIWw@example.com
567,nBkKpc,False,1996-06-10,North,XbkDi@example.com
568,zkWraI,True,1983-12-16,North,ZJOHD@example.com
569,VRIheA,False,1995-10-16,West,PhqmM@example.com
570,LfnmZp,True,1990-11-29,East,NzFNB@example.com
571,yfjcpP,False,1982-06-22,South,Gbfdb@example.com
572,qMeNcS,True,1998-04-07,West,VTreW@example.com
573,IiswGT,True,1984-07-04,North,sMXpd@example.com
574,eQjuYo,False,1984-02-05,West,GqVxr@example.com
575,uSPHPf,False,1999-07-20,North,jpPiT@example.com
576,KdXivE,False,1994-01-22,West,igVvD@example.com
577,PJjtsb,False,1999-06-23,North,GKoSm@example.com
578,JRYgVf,False,1981-10-15,West,fXVfc@example.com
579,vcnqKJ,False,1988-06-21,North,TyyNE@example.com
580,NDDYIr,False,1981-06-10,South,ZswDx@example.com
581,BKeImr,False,1993-02-18,West,bzIrr@example.com
582,JuRDZc,False,1990-11-18,West,etjGJ@example.com
583,HiSSTd,True,1982-04-05,East,VfWXk@example.com
584,zmYclH,False,1985-12-19,West,GpPOs@example.com
585,umxPxS,False,1993-01-23,South,ZzGEZ@example.com
586,xgzHfv,True,1984-09-25,South,snAZV@example.com
587,CaeFGp,False,1980-02-29,East,bqiHK@example.com
588,AkIXsc,True,1991-08-31,North,nZroZ@example.com
589,lxDGyI,True,1990-11-24,South,IIrbT@example.com
590,LfNlrR,True,1987-07-23,North,WaDpk@example.com
591,YpBKci,True,1987-07-20,North,yuKot@example.com
592,hLLfFj,True,1999-12-19,East,tAZwK@example.com
593,WuxOLf,True,1998-04-27,East,gsnko@example.com
594,vWREOx,True,1994-12-01,West,exIPV@example.com
595,IXhzBc,False,1993-09-12,North,SUbgN@example.com
596,WRzAVj,False,1999-08-01,South,mjdDm@example.com
597,ELguFT,True,1982-03-31,East,edLMr@example.com
598,AuYVNo,False,1999-07-11,North,VdEYY@example.com
599,YYxgvK,False,1996-04-07,South,GrIFc@example.com
600,MpKSLW,True,1993-07-01,North,hVWjL@example.com
601,GkGprI,False,1991-11-25,North,ewJkL@example.com
602,ZHXAKq,True,1996-11-07,South,uGkQK@example.com
603,gsyDIv,False,1990-02-19,South,zKyME@example.com
604,MRoSQB,False,1994-10-11,East,SxAeY@example.com
605,bhIkNi,False,1989-04-07,North,nTDjg@example.com
606,onRJpN,False,1980-01-26,South,NjSNl@example.com
607,bQfTMS,False,1987-03-24,North,uRpvH@example.com
608,MDmOPo,True,1988-01-29,East,lnrma@example.com
609,IWuXYq,True,1996-07-02,South,UJoid@example.com
610,CanGOT,True,1989-12-18,South,zUdNw@example.com
611,RVKHNC,False,1990-11-13,North,JUxYJ@example.com
612,FOYpjJ,True,1993-09-27,South,qOVKF@example.com
613,jjAtwC,True,1989-08-06,East,XDLqs@example.com
614,gEnrKi,False,1999-03-23,East,QtpzC@example.com
615,hqcWGI,True,1982-04-02,West,MliJv@example.com
616,zDsOql,True,1986-08-04,South,TqPXu@example.com
617,jdAvBe,False,1995-12-20,North,TyhMu@example.com
618,llrslN,True,1991-08-31,East,XTOtT@example.com
619,BZQZaI,True,1999-03-20,East,htwQV@example.com
620,xVFGXJ,True,1980-09-17,West,hXlay@example.com
621,qVXuCo,False,1997-11-14,West,okziR@example.com
622,VQtPxc,True,1998-09-01,West,SojFz@example.com
623,UkAXiX,True,1999-08-15,West,wSzIs@example.com
624,BadIOS,False,1990-01-03,South,fXKFh@example.com
625,wfBKYO,True,1994-11-11,East,AzlzX@example.com
626,HWMhxr,False,1985-06-16,South,GrqGF@example.com
627,ecPDDl,True,1996-11-22,South,FBrtJ@example.com
628,nuGwaJ,False,1982-01-02,East,gDyat@example.com
629,BHGNEK,True,1996-01-20,West,mXJVU@example.com
630,dWfOpe,False,1987-04-28,North,GUyor@example.com
631,NwuIyB,False,1986-04-15,East,PKUYO@example.com
632,huPCXh,True,1985-10-11,South,DVKFQ@example.com
633,JVPLtX,False,1995-01-15,South,mDUqT@example.com
634,CCgaFB,True,1983-01-17,West,thqBy@example.com
635,XpMUrv,True,1996-04-08,West,UXLdu@example.com
636,HAilRk,True,1997-11-04,West,kOLsO@example.com
637,jPSSWZ,False,1999-07-22,West,ylasG@example.com
638,xCpdfL,False,1992-12-01,East,DOXzq@example.com
639,zrgIfG,False,1994-06-11,East,TkQjW@example.com
640,UqxGpE,False,1996-02-03,North,FpdUB@example.com
641,Dsqwam,True,1996-04-05,West,AmtKS@example.com
642,lMwRgM,False,1994-05-27,West,pkpbH@example.com
643,TyspCj,True,1989-10-19,South,vtOZx@example.com
644,FRShCn,False,1985-10-23,East,tixqW@example.com
645,UddaAb,False,1981-12-19,East,xkFoE@example.com
646,EvEVCC,True,1987-08-19,North,qacqy@example.com
647,ZyOtlO,True,1984-03-21,West,hRtbw@example.com
648,MpyAuA,True,1992-11-05,South,qjFNH@example.com
649,ISPFiA,False,1999-02-20,North,qNcAL@example.com
650,xjXIYM,False,1992-12-09,East,LzWhf@example.com
651,zslzdt,True,1986-12-21,West,iLess@example.com
652,ckVsyx,True,1992-01-05,East,erdud@example.com
653,cYqKBR,False,1988-09-14,East,vPKCe@example.com
654,RnCjHs,True,1997-04-19,West,kiNTl@example.com
655,HRAtVA,False,1995-03-27,North,cJbHK@example.com
656,sTzzFA,False,1994-11-20,North,ycNXX@example.com
657,hieHkj,True,1984-12-24,South,hquGu@example.com
658,sLglQL,True,1980-03-16,East,ApbLv@example.com
659,zykiRb,False,1990-05-01,West,dkblz@example.com
660,cDiGcD,True,1998-04-21,South,seTAR@example.com
661,cnjXFD,True,1984-11-28,East,uhaGG@example.com
662,aLIoex,True,1990-03-22,South,ntuRN@example.com
663,ZTiRFP,True,1986-05-10,North,nkUuH@example.com
664,QjInLr,False,1994-12-03,South,xxYIO@example.com
665,xElufk,False,1993-06-07,East,kfufW@example.com
666,SAvhfy,False,1991-04-08,East,kNMpJ@example.com
667,FcOAgz,True,1986-02-18,South,lEpyH@example.com
668,gFRUOH,True,1990-09-23,East,lURlb@example.com
669,BtcBlP,False,1984-11-02,North,aRSkX@example.com
670,PtEMNK,False,1995-10-17,North,urZFi@example.com
671,fgymSo,False,1998-03-04,East,zDoZS@example.com
672,TvjKPE,False,1998-07-27,North,mGTSG@example.com
673,gaIJqs,True,1999-01-08,East,SXWpt@example.com
674,iHnSwt,False,1998-03-05,South,Diclj@example.com
675,oJNvOz,True,1996-07-02,West,wTdvb@example.com
676,tCnprK,False,1999-05-30,East,OUpnW@example.com
677,MSIMxK,True,1990-12-07,South,UPkVM@example.com
678,ilurCK,False,1986-09-16,North,JbWya@example.com
679,KiYaeh,False,1999-01-12,West,emTEC@example.com
680,Wwdleb,False,1992-04-15,East,oKyMh@example.com
681,tZFBLF,False,1989-06-22,South,dJbzR@example.com
682,XQHwkI,False,1987-10-24,South,vYDcd@example.com
683,PobFAm,False,1981-08-11,North,OooyP@example.com
684,ibmaiZ,True,1986-05-07,East,boTmx@example.com
685,OsuEAM,False,1984-05-17,North,aHTRw@example.com
686,deoRVs,False,1992-04-16,West,XzmSc@example.com
687,YoFkWD,True,1982-12-08,West,sFxyi@example.com
688,nvfdpX,False,1997-09-30,East,ItChM@example.com
689,PXTQDK,False,1998-01-21,East,sjuys@example.com
690,YDONXx,True,1995-11-30,South,pQNzC@example.com
691,xEbgdG,True,1994-09-06,South,swFUr@example.com
692,ZJlqXA,False,1983-01-31,North,syNSi@example.com
693,aRmeJQ,False,1990-10-27,West,cASGF@example.com
694,dWysUn,True,1983-04-01,West,CRiPh@example.com
695,XJVzkM,True,1998-01-15,North,QkKev@example.com
696,TkkmGi,False,1996-06-28,East,fAcfa@example.com
697,fVJIFN,True,1988-02-15,West,WIilK@example.com
698,CczGzZ,False,1992-11-28,North,rgMPC@example.com
699,UTzZVo,False,1997-08-13,North,uIuEM@example.com
700,lDcPyC,False,1989-07-30,West,JZlHi@example.com
701,AuJjYK,True,1983-10-10,South,KNLUY@example.com
702,xJakEq,False,1987-12-22,East,PzVKp@example.com
703,FnCmyF,False,1981-03-05,West,NpkHX@example.com
704,tzkKtS,True,1994-07-31,South,japkR@example.com
705,ojgDlf,True,1989-09-23,North,JdxgX@example.com
706,omwthX,False,1996-03-16,East,IaFrt@example.com
707,hPjzZS,True,1980-10-05,North,pGVHE@example.com
708,ALOpDD,False,1988-11-23,North,JYzsn@example.com
709,uJdQyG,False,1995-06-06,West,yPNOv@example.com
710,xrsDWn,True,1994-08-22,East,ETXJZ@example.com
711,bgTYkD,True,1997-05-26,South,tYNen@example.com
712,HjOsJz,True,1995-01-16,West,emRGe@example.com
713,MUtoGh,True,1997-06-11,North,trFyq@example.com
714,iQrGDS,False,1998-05-08,North,CKxFe@example.com
715,dilqpn,False,1986-03-04,East,JEJbA@example.com
716,HoxSsE,True,1989-12-25,North,djoDP@example.com
717,YvjbLI,False,1982-09-10,North,BLngA@example.com
718,WKeifd,False,1982-09-26,West,jxScF@example.com
719,TCbuNe,False,1994-12-31,North,wJYdz@example.com
720,niIUqm,False,1980-07-07,West,muMIj@example.com
721,oGgRbI,True,1992-11-03,East,tplTE@example.com
722,SqyYCo,True,1995-07-24,East,zLQXg@example.com
723,xYKjFG,True,1997-10-25,East,igYFb@example.com
724,HDBHqs,False,1988-08-11,East,zPwKU@example.com
725,CPwtnp,True,1995-10-05,West,tCvbw@example.com
726,aQSrya,True,1992-10-25,North,KdeTI@example.com
727,VXyawp,False,1987-04-18,East,yAmWh@example.com
728,matvDu,True,1999-05-04,West,bejkI@example.com
729,iMutnv,True,1989-02-02,North,CCyYI@example.com
730,mNVPJo,False,1988-10-30,West,Egckp@example.com
731,MQvSjp,False,1992-01-12,East,MutAa@example.com
732,HGoGjb,False,1981-06-07,West,BnBpQ@example.com
733,cBjfnL,False,1993-02-11,West,qmylI@example.com
734,Lmhzrq,False,1998-05-13,North,yliCG@example.com
735,PZyPrR,False,1996-11-24,East,SdISh@example.com
736,XcOdyj,False,1982-08-19,North,NyZdi@example.com
737,RQRgNm,True,1993-06-08,North,GvGWR@example.com
738,OxMbxO,True,1980-02-13,South,vNcqu@example.com
739,BZyJqq,True,1997-12-14,North,kLtxR@example.com
740,GcWBnH,True,1980-11-16,North,lVyXA@example.com
741,kUSlfG,False,1984-08-16,South,vTHmB@example.com
742,qiogPa,True,1981-12-20,North,zdFvD@example.com
743,cOyFte,False,1999-02-05,East,KOOco@example.com
744,ieGWZG,True,1982-10-18,West,oHZrR@example.com
745,dHKPgm,True,1988-02-26,South,FVSyz@example.com
746,ZPNPwk,False,1989-06-27,South,NREDJ@example.com
747,JshUzw,True,1985-07-27,North,FOhrJ@example.com
748,pKjjsM,True,1991-08-26,South,YBGdG@example.com
749,oRVCdi,True,1991-12-24,East,WTElW@example.com
750,pntaHt,False,1992-12-10,North,qmjYj@example.com
751,jaSOmL,False,1987-01-07,North,rJoFI@example.com
752,ICuBzC,False,1987-11-24,East,jFOPJ@example.com
753,FqHfBd,False,1991-06-14,North,jJLCk@example.com
754,RgTkzf,False,1982-03-22,North,yBgLp@example.com
755,DRIBKn,False,1981-01-01,North,mFGrU@example.com
756,tFdWkz,False,1984-03-20,East,QtuLW@example.com
757,UePdDW,False,1999-03-15,North,xrndg@example.com
758,vtKQnc,True,1993-07-03,East,tCudQ@example.com
759,dpXXfL,True,1993-04-09,East,nzWCQ@example.com
760,BjBmGj,True,1982-11-18,West,AvnZG@example.com
761,MvfHsx,True,1989-06-19,East,zfwqh@example.com
762,ITijur,True,1985-09-19,South,gNZcd@example.com
763,iZxsqZ,True,1994-07-28,South,fBgeM@example.com
764,qtNwLF,True,1990-03-25,West,wcIdf@example.com
765,DlNWnY,True,1995-03-05,North,YLoml@example.com
766,xuLZEA,True,1983-03-19,South,FNWsm@example.com
767,ZpplSb,True,1981-08-01,East,bENiY@example.com
768,QJoCCW,False,1986-01-15,South,tCaiD@example.com
769,ibshtE,True,1994-06-24,West,FYQgm@example.com
770,mQeuVM,True,1988-05-06,West,vmFUV@example.com
771,LPiQJD,False,1994-07-12,North,oaIwS@example.com
772,VEpMDe,True,1983-09-05,South,SxmSv@example.com
773,cOsQvT,True,1983-06-11,West,xhUSN@example.com
774,TlHFaO,False,1989-09-22,West,bNkJw@example.com
775,tpcChA,False,1993-07-15,East,TrbAu@example.com
776,lcMuxE,True,1986-01-21,East,wkheR@example.com
777,Alpuge,False,1982-06-20,West,Jivls@example.com
778,DcueAO,False,1989-02-14,South,oLUtT@example.com
779,ghDzHk,True,1994-05-11,North,XJDHd@example.com
780,GMmdOq,True,1987-06-25,East,LbDsb@example.com
781,WeIwsq,True,1999-06-27,East,wxwws@example.com
782,EbpZGZ,True,1980-03-21,North,nVnil@example.com
783,whcQkt,False,1984-12-25,East,EABkb@example.com
784,NSfcXW,False,1997-07-22,South,tclKi@example.com
785,TQaKfx,False,1991-10-22,South,GCnBn@example.com
786,bkBkBn,True,1986-11-16,North,hhwTj@example.com
787,zLhKaE,False,1998-02-04,North,vidTG@example.com
788,IcioPG,True,1991-11-12,West,DOTTM@example.com
789,cIauoS,True,1992-10-31,North,oywia@example.com
790,ISaTHm,False,1986-01-29,South,XFeOn@example.com
791,tYfqTB,False,1981-01-27,North,OBOCt@example.com
792,jAxWbm,True,1996-11-11,South,jBjOq@example.com
793,Bruiss,False,1987-09-28,West,ioQAU@example.com
794,GmYAQG,True,1997-09-09,West,uiySm@example.com
795,TUQbCo,True,1993-05-03,South,FtOyx@example.com
796,hUIetX,False,1993-04-14,West,KLiFc@example.com
797,FGlmhY,False,1980-03-18,North,ZhoBz@example.com
798,VrCkhC,False,1995-12-30,East,NCLUy@example.com
799,PSqKBh,False,1982-11-01,South,HBOER@example.com
800,ZYhWVq,True,1992-09-23,East,vnWiS@example.com
801,CXgqTL,False,1981-03-09,East,gbdZR@example.com
802,NTvvxW,False,1988-04-20,West,gVtpb@example.com
803,UWoOfj,False,1985-08-02,South,zNlON@example.com
804,NFnDmm,False,1989-05-19,North,xENhP@example.com
805,JsJyAF,True,1984-02-08,South,uhUUn@example.com
806,LtSzhk,True,1997-11-28,South,uLtkg@example.com
807,bNaovM,True,1986-06-07,East,XmhHf@example.com
808,ZNdWZT,False,1991-09-04,West,tsVUT@example.com
809,zqxmvc,False,1998-04-04,West,epQCc@example.com
810,MtqFME,True,1994-04-04,South,ZSdrq@example.com
811,BTOBxR,False,1989-02-12,West,AafMD@example.com
812,cZAuMD,False,1982-01-08,South,dAGtx@example.com
813,AGcpup,False,1981-09-20,North,rFsqt@example.com
814,RxvFcA,True,1982-02-06,East,PETNw@example.com
815,hRxLfO,False,1981-04-15,West,AICMA@example.com
816,WKhvxj,False,1986-05-30,South,ZhQrL@example.com
817,ELkxnJ,False,1991-01-20,East,MHhNk@example.com
818,VPLgfx,False,1995-03-09,North,Golca@example.com
819,sBtPAX,True,1996-05-22,South,gvkPT@example.com
820,ttNVDI,True,1991-03-02,West,wDZkZ@example.com
821,hTjLvq,False,1995-03-07,North,ibLOl@example.com
822,NxGggk,True,1982-10-18,North,ViIfI@example.com
823,GnxSCa,False,1993-10-27,South,QrLty@example.com
824,TmEyve,False,1998-08-24,North,XECUM@example.com
825,FmCGCQ,False,1996-01-07,West,GqiJL@example.com
826,chHbSI,True,1991-12-26,South,BoEUl@example.com
827,RpVcvj,True,1985-06-23,East,bzrAz@example.com
828,IFJEOj,False,1998-06-19,North,LvXpS@example.com
829,xEWept,False,1993-08-30,West,fhlOT@example.com
830,tdwCpg,True,1990-01-23,West,mVWKA@example.com
831,KoBBKF,False,1999-10-12,East,vuDpm@example.com
832,fLGZzJ,False,1985-01-17,East,GXIOW@example.com
833,WZoFqB,False,1988-03-25,North,cvwvY@example.com
834,ZsgDBG,False,1987-12-04,North,rtqzZ@example.com
835,zjFKYa,False,1991-02-11,East,Wulwm@example.com
836,bGgSPZ,True,1988-05-15,West,mPrFE@example.com
837,vrDHak,True,1995-03-25,South,SfeMh@example.com
838,oPqAqa,False,1992-02-03,South,wUWPK@example.com
839,JrLGbj,True,1986-09-16,West,hcybp@example.com
840,rrIVPH,False,1985-12-08,West,RJVKI@example.com
841,zGUBrO,True,1996-07-20,East,eiqfZ@example.com
842,vMRpLq,True,1988-10-29,North,ecaVP@example.com
843,BkJPUs,True,1986-11-02,West,UQznp@example.com
844,YobZGR,True,1998-07-09,East,RdFhy@example.com
845,DuESNK,False,1990-05-21,East,SiOAz@example.com
846,qbvzmx,True,1990-12-13,North,louri@example.com
847,XlpfOO,False,1980-02-18,North,yxXpH@example.com
848,VxbzAj,False,1987-05-15,West,QvWPS@example.com
849,WMBOhT,False,1982-05-27,West,IkxKb@example.com
850,QWJgLx,True,1999-12-19,South,dThZg@example.com
851,LBaWJE,True,1989-01-06,East,Lorqm@example.com
852,eycBIq,True,1982-04-10,South,zvWII@example.com
853,EqUqko,True,1984-06-06,West,LpKUI@example.com
854,qwghoa,False,1991-07-15,South,surcR@example.com
855,GAksqh,False,1982-10-11,East,PuQyY@example.com
856,KomdFr,False,1983-06-28,West,OSxQM@example.com
857,xgyJfc,True,1985-01-26,West,KIXNT@example.com
858,wjEERK,True,1988-05-24,North,jTine@example.com
859,GqQLIB,True,1989-08-09,North,TrchA@example.com
860,YNygQV,True,1998-03-15,South,zokjb@example.com
861,yxJKym,False,1989-11-01,North,asrFr@example.com
862,lSGVuK,False,1989-11-08,South,fOYkh@example.com
863,IPTxby,True,1987-12-07,North,JSMou@example.com
864,sxiNFg,True,1980-02-17,North,BEWkO@example.com
865,fQPqHP,True,1999-07-11,North,McYEp@example.com
866,BuvGCY,True,1982-06-25,East,ZxoaE@example.com
867,trQEOw,False,1980-11-25,South,YdRvy@example.com
868,OCmIeW,False,1989-06-11,North,TDWRl@example.com
869,DzEyCQ,False,1980-09-15,North,nUSQI@example.com
870,jXdfQO,False,1984-06-18,East,Euall@example.com
871,tzIeQU,True,1985-12-17,South,Qmacd@example.com
872,UHahhB,False,1990-12-20,West,PBUWa@example.com
873,uEkJqD,True,1997-12-09,West,TMNON@example.com
874,VpXwZr,True,1982-11-09,West,IzEBC@example.com
875,eaZvgp,True,1997-02-21,North,OSWuL@example.com
876,tCcKQs,False,1996-04-13,South,jIawr@example.com
877,STmKuq,False,1998-07-08,East,myfWM@example.com
878,ttCIyj,True,1982-06-17,West,ipniw@example.com
879,tWRiZI,True,1980-06-22,South,LsNpZ@example.com
880,gdaLzw,True,1987-09-20,South,JHdig@example.com
881,ZeHvxP,True,1997-03-18,South,WXdON@example.com
882,FwjACx,True,1981-03-02,East,ojNrA@example.com
883,sjFESm,True,1987-09-03,East,RBAzF@example.com
884,AvCtYD,True,1996-07-16,East,OsejP@example.com
885,KfzJhM,True,1990-10-08,North,CnaVP@example.com
886,ZZOyeU,False,1990-11-24,North,Pedhi@example.com
887,eyMXeG,True,1989-08-14,South,QByWG@example.com
888,PqcrOy,False,1983-06-03,West,bSPwP@example.com
889,AyMvXP,False,1984-03-10,East,OuiGz@example.com
890,pbVMLD,False,1997-03-13,South,EKYMR@example.com
891,dyicZQ,True,1985-11-28,South,WOCxq@example.com
892,GoeASo,True,1994-12-11,East,tUbjD@example.com
893,goSafj,False,1990-08-18,North,aItrM@example.com
894,EhxQnK,False,1998-03-02,South,aqyge@example.com
895,zPSreh,True,1996-05-19,South,BNEyC@example.com
896,WizZOm,True,1984-01-24,East,CNgQO@example.com
897,wHkMrH,True,1993-04-05,West,HmBwc@example.com
898,NgiupM,False,1983-05-03,South,fWIZK@example.com
899,NBtKyh,False,1982-12-19,North,QZoSZ@example.com
900,TaWxJY,True,1986-02-21,West,YszMv@example.com
901,JcVHXw,True,1983-04-12,West,bojeh@example.com
902,VSrnfI,False,1993-10-29,East,BFffY@example.com
903,uOMMEk,False,1999-05-21,North,NqgDE@example.com
904,rJjCIR,False,1989-02-18,South,ecqNN@example.com
905,affxlo,True,1995-09-14,East,VeLWT@example.com
906,kbeWIR,True,1984-12-21,North,CVIfu@example.com
907,XHKgSg,False,1990-09-30,South,WqTer@example.com
908,IUDYUK,False,1989-07-30,North,MheXa@example.com
909,nyWHVo,False,1986-10-28,East,UcQvf@example.com
910,wUOqid,False,1988-02-26,West,iWUmr@example.com
911,OtrdXn,True,1995-12-17,North,jVKfQ@example.com
912,wzWFjz,True,1987-03-05,West,yLgMQ@example.com
913,hNlHVL,False,1980-11-30,South,JmvJT@example.com
914,fdDnxU,True,1994-10-24,West,DLRzm@example.com
915,hHWInK,True,1984-10-02,North,wFuQp@example.com
916,VDAWzw,False,1986-04-14,North,hYvEo@example.com
917,ROOCaX,False,1989-08-30,North,GUKnF@example.com
918,QzDWsJ,False,1991-01-07,East,afEMJ@example.com
919,uGXeBX,False,1986-10-29,South,DQEYm@example.com
920,exNHjc,False,1995-01-02,South,Kmmcd@example.com
921,tjKUGs,True,1992-05-17,South,uYofa@example.com
922,eGMhkL,False,1988-02-01,North,kfKvr@example.com
923,EzdCqB,True,1988-02-08,North,xhHgt@example.com
924,RxZbcO,True,1993-03-17,East,YtAoI@example.com
925,cgPIxJ,True,1988-05-02,East,ShujI@example.com
926,ThEWbh,True,1986-03-10,West,Xmzoc@example.com
927,HyVcKg,False,1988-08-12,West,aydUd@example.com
928,icpPxi,False,1982-05-21,East,xpvTh@example.com
929,EQfzPl,False,1996-08-27,East,owaOB@example.com
930,PwQZJq,True,1980-12-02,West,EsHxJ@example.com
931,YDhRPN,False,1999-10-30,East,oyuil@example.com
932,ErghvK,True,1984-04-09,East,Vamzl@example.com
933,CwWcfS,False,1989-12-30,West,XAWfL@example.com
934,FOazaj,True,1992-04-04,North,BJoIP@example.com
935,eHUvPO,True,1986-10-05,East,MbDUm@example.com
936,KkHBvW,True,1997-01-25,East,oQNIC@example.com
937,FbjzXG,False,1996-03-01,East,FPBjz@example.com
938,OsamgB,False,1982-11-13,West,BhbNO@example.com
939,esNClO,False,1992-05-06,North,vrzjM@example.com
940,IokPJY,False,1999-12-30,East,LwKok@example.com
941,yjIcHo,False,1988-03-17,North,uRFDe@example.com
942,wrPNcM,False,1996-02-02,South,ykmcr@example.com
943,WjOzgU,True,1989-10-12,West,ymrlX@example.com
